SG_UE,NM_UE,SG_UF,NM_URNA_CANDIDATO,SG_PARTIDO,DS_SIT_TOT_TURNO,NR_TURNO
87599,NOVA ARAÇÁ,RS,ADEMIR DAL POZZO,DEM,ELEITO,1
41165,NOVA PORTEIRINHA,MG,REGINA,PSL,ELEITO,1
44938,ESTRELA DO INDAIÁ,MG,WESLEY ARAUJO,AVANTE,ELEITO,1
23795,CARPINA,PE,BOTAFOGO,PDT,ELEITO,1
95176,PANAMÁ,GO,ZE WILLIAN,PL,ELEITO,1
07340,BURITICUPU,MA,JOAO CARLOS,PATRIOTA,ELEITO,1
10308,JARDIM DO MULATO,PI,BINHA,PP,ELEITO,1
11657,PIRACURUCA,PI,ASSIS MÃOZINHA,PSD,ELEITO,1
18511,SÃO PEDRO,RN,MIGUEL CABRAL,PSDB,ELEITO,1
22152,SERRA GRANDE,PB,VICENTE,PL,ELEITO,1
27910,MARAVILHA,AL,CONCEIÇÃO ALBUQUERQUE,PTB,ELEITO,1
61441,SALTINHO,SP,HELINHO BERNARDINO,PSDB,ELEITO,1
78255,ROLÂNDIA,PR,AILTON MAISTRO,PSL,ELEITO,1
81396,ILHOTA,SC,DIDA,MDB,ELEITO,1
28657,SÃO JOSÉ DA LAJE,AL,ÂNGELA VANESSA,PP,ELEITO,1
91855,TANGARÁ DA SERRA,MT,VANDER MASSON,PSDB,ELEITO,1
05770,MEDICILÂNDIA,PA,DR JULIO,PSDB,ELEITO,1
19534,IGARACY,PB,LÍDIO CARNEIRO,PTB,ELEITO,1
88595,SANTO AUGUSTO,RS,LILIAN FONTOURA DEPIERE,DEM,ELEITO,1
91197,NORTELÂNDIA,MT,ZEMA,PP,ELEITO,1
81230,GUABIRUBA,SC,ZIRKE,PP,ELEITO,1
65692,ITATIBA,SP,DR THOMAS,PSDB,ELEITO,1
66672,MAGDA,SP,ALEXANDRE BATELLO,PSDB,ELEITO,1
83577,TIMBÓ,SC,JORGE KRUGER,PP,ELEITO,1
35696,IGAPORÃ,BA,NETO,PT,ELEITO,1
84670,SANTA TEREZINHA DE ITAIPU,PR,KARLA GALENDE,PSDB,ELEITO,1
68373,PEDRA BELA,SP,ALVARO DE LIMA,PSDB,ELEITO,1
40762,SÃO JOÃO DO PACUÍ,MG,CAIO CUNHA,MDB,ELEITO,1
41378,BICAS,MG,DELEGADO HELBER,PSB,ELEITO,1
47112,JEQUITAÍ,MG,BINHA,MDB,ELEITO,1
13455,BELA CRUZ,CE,NETIM MORAIS,PDT,ELEITO,1
21792,SÃO BENTO,PB,DR JARQUES,CIDADANIA,ELEITO,1
37133,MARAGOGIPE,BA,VALNÍCIO ARMEDE,PSD,ELEITO,1
84913,VANINI,RS,FLAVIO,PDT,ELEITO,1
66214,JUNQUEIRÓPOLIS,SP,OSMAR PINATTO,PSDB,ELEITO,1
00477,CANDEIAS DO JAMARI,RO,VALTEIR QUEIROZ,PATRIOTA,ELEITO,1
05690,RIO MARIA,PA,MÁRCIA FERREIRA,MDB,ELEITO,1
46175,INHAPIM,MG,MARCINHO,MDB,ELEITO,1
12459,MORRO DO CHAPÉU DO PIAUÍ,PI,MARCOS HENRIQUE,PSD,ELEITO,1
58220,AREAL,RJ,GUTINHO,REDE,ELEITO,1
23850,CEDRO,PE,MARLY DE NEGUINHO DE ZÉ ARLIND,MDB,ELEITO,1
87564,SAGRADA FAMÍLIA,RS,MARCOS,PT,ELEITO,1
22390,UIRAÚNA,PB,LENINHA ROMÃO,PP,ELEITO,1
95630,QUIRINÓPOLIS,GO,ANDERSON DE PAULA (LORENÇÃO),PDT,ELEITO,1
86150,CORONEL BICACO,RS,JORA,PSB,ELEITO,1
82198,MORRO DA FUMAÇA,SC,NOI CORAL,PP,ELEITO,1
58467,MESQUITA,RJ,JORGE MIRANDA,PL,ELEITO,1
58033,ARARUAMA,RJ,LIVIA DE CHIQUINHO,PP,ELEITO,1
63398,CLEMENTINA,SP,NELSON,PSDB,ELEITO,1
04804,BELTERRA,PA,DR MACEDO,DEM,ELEITO,1
07960,MILAGRES DO MARANHÃO,MA,JOSÉ AUGUSTO,REPUBLICANOS,ELEITO,1
92363,MONTIVIDIU,GO,EDSON BUENO,PSB,ELEITO,1
53171,SENADOR MODESTINO GONÇALVES,MG,ZÉ NEVES,PATRIOTA,ELEITO,1
13838,CRATEÚS,CE,MARCELO MACHADO,SOLIDARIEDADE,ELEITO,1
27510,FEIRA GRANDE,AL,FLAVIO DO CHICO DA GRANJA,PSC,ELEITO,1
19798,CAMALAÚ,PB,SANDRO MÔCO,PSDB,ELEITO,1
09318,SUCUPIRA DO NORTE,MA,MARCONY,CIDADANIA,ELEITO,1
38059,POJUCA,BA,DUDA LEITE,PSDB,ELEITO,1
64173,FLORA RICA,SP,GICA,PTB,ELEITO,1
43397,COMERCINHO,MG,NAUVIN,PT,ELEITO,1
07722,ITINGA DO MARANHÃO,MA,LUCIO,PSDB,ELEITO,1
76155,ITAMBÉ,PR,VITÃO,PSD,ELEITO,1
82317,OURO,SC,DIRE,PSDB,ELEITO,1
72036,TUPI PAULISTA,SP,LÊ,DEM,ELEITO,1
48895,NAZARENO,MG,JOSÉ HEITOR,PSDB,ELEITO,1
89400,ROLADOR,RS,JOÃO ALBERTO,MDB,ELEITO,1
77054,MIRASELVA,PR,ROXINHO,PSL,ELEITO,1
41173,BARROSO,MG,ANDERSON,DEM,ELEITO,1
90662,RIBEIRÃO CASCALHEIRA,MT,LUZIA BRANDÃO,SOLIDARIEDADE,ELEITO,1
92053,ALEXÂNIA,GO,ALLYSSON,PP,ELEITO,1
76350,JANDAIA DO SUL,PR,LAURO JUNIOR,PSL,ELEITO,1
40304,JAMPRUCA,MG,POLLIANE,DEM,ELEITO,1
87220,NOVA PÁDUA,RS,DANRLEI PILATTI,PP,ELEITO,1
67776,ÓLEO,SP,JORDÃO,PSDB,ELEITO,1
34797,CORDEIROS,BA,DELCI,PSD,ELEITO,1
23264,JATOBÁ,PE,ROGÉRIO FERREIRA,REPUBLICANOS,ELEITO,1
11754,REGENERAÇÃO,PI,SEU DUA,PSD,ELEITO,1
31291,CARMÓPOLIS,SE,ESMERALDA,PSD,ELEITO,1
45934,IBIRACI,MG,ISMAEL,PDT,ELEITO,1
37516,NAZARÉ,BA,EUNICE BARRETO PEIXOTO,DEM,ELEITO,1
36072,ITAGIMIRIM,BA,LUIZINHO,PODE,ELEITO,1
83216,SÃO JOÃO BATISTA,SC,PEDROCA,MDB,ELEITO,1
98116,SELVÍRIA,MS,DR FERNANDO,PSDB,ELEITO,1
08621,VILA NOVA DOS MARTÍRIOS,MA,JORGE VIEIRA,PL,ELEITO,1
36676,JITAÚNA,BA,PATRICK LOPES,PP,ELEITO,1
88145,XANGRI-LÁ,RS,CELSINHO,PTB,ELEITO,1
65790,ITU,SP,GUILHERME GAZZOLA,PL,ELEITO,1
71870,TEODORO SAMPAIO,SP,JANDA,PSD,ELEITO,1
88439,SANTANA DA BOA VISTA,RS,GARLENO ALVES,MDB,ELEITO,1
82635,PONTE SERRADA,SC,TIBE,MDB,ELEITO,1
72737,VARGEM GRANDE PAULISTA,SP,JOSUÉ RAMOS,PL,ELEITO,1
87203,NOVA BOA VISTA,RS,DANIEL THALHEIMER,MDB,ELEITO,1
09431,TUTÓIA,MA,DIRINGA,PDT,ELEITO,1
46990,JAGUARAÇU,MG,MARCIO,PSDB,ELEITO,1
50652,PRESIDENTE KUBITSCHEK,MG,LAURINHO,PSB,ELEITO,1
65811,ITUPEVA,SP,ROGÉRIO CAVALIN,MDB,ELEITO,1
07420,CENTRAL DO MARANHÃO,MA,FECHINHA,REPUBLICANOS,ELEITO,1
07765,JENIPAPO DOS VIEIRAS,MA,ARNOBIO DO CARRO VELHO,PDT,ELEITO,1
26115,TRINDADE,PE,HELBINHA DE RODRIGUES,PSL,ELEITO,1
36773,LAJE,BA,BINHO DE MOTA,PSD,ELEITO,1
07552,CARUTAPERA,MA,DR AIRTON,SOLIDARIEDADE,ELEITO,1
91111,MIRANDA,MS,EDSON MORAES,PSDB,ELEITO,1
12653,SANTO ANTÔNIO DOS MILAGRES,PI,PAULO CAZIMIRO,PSD,ELEITO,1
32093,POÇO VERDE,SE,IGGOR OLIVEIRA,PSD,ELEITO,1
80705,PARAÍSO,SC,MARLENE GIACOMINI,MDB,ELEITO,1
51411,SALTO DA DIVISA,MG,OXIMANE BOMFIM,DEM,ELEITO,1
35610,IBITIARA,BA,WILSON DE BUDUDA,PSD,ELEITO,1
32190,RIBEIRÓPOLIS,SE,ROGÉRIO SOBRAL,PL,ELEITO,1
37311,MONTE SANTO,BA,SILVANIA MATOS,PSB,ELEITO,1
63134,CARAPICUÍBA,SP,MARCOS NEVES,PSDB,ELEITO,1
05118,PEIXE-BOI,PA,NETO CAVALCANTE,MDB,ELEITO,1
58114,BOM JESUS DO ITABAPOANA,RJ,PAULO SÉRGIO CYRILLO,REPUBLICANOS,ELEITO,1
54038,UBERLÂNDIA,MG,ODELMO LEÃO,PP,ELEITO,1
41106,NATALÂNDIA,MG,GÊ,AVANTE,ELEITO,1
64211,FLÓRIDA PAULISTA,SP,FRÓIO,MDB,ELEITO,1
04170,AUGUSTO CORRÊA,PA,ESTRELA,MDB,ELEITO,1
95397,PIRACANJUBA,GO,CLAUDINEY BODE,DEM,ELEITO,1
62367,NOVA CASTILHO,SP,LUCIO BISQUI,MDB,ELEITO,1
84883,DOUTOR MAURÍCIO CARDOSO,RS,MARINO,PP,ELEITO,1
34770,CORAÇÃO DE MARIA,BA,KLEY LIMA,PP,ELEITO,1
15938,ICAPUÍ,CE,LACERDA,PSD,ELEITO,1
10073,ALTOS,PI,MAXWELL DA MARIINHA,MDB,ELEITO,1
11339,NAZARÉ DO PIAUÍ,PI,NONATO DE ABILIO,PSD,ELEITO,1
09679,ARAME,MA,PEDRO FERNANDES,PTB,ELEITO,1
01058,BRASILÉIA,AC,FERNANDA HASSEM,PT,ELEITO,1
31950,NOSSA SENHORA DO SOCORRO,SE,PADRE INALDO,PP,ELEITO,1
74632,BORRAZÓPOLIS,PR,DALTON,PDT,ELEITO,1
58092,BOM JARDIM,RJ,PAULO BARROS,PL,ELEITO,1
91898,JUSCIMEIRA,MT,MOISES,DEM,ELEITO,1
42404,SETUBINHA,MG,NECO,PMN,ELEITO,1
93564,GAMELEIRA DE GOIÁS,GO,WILSON TAVARES,DEM,ELEITO,1
79456,VERÊ,PR,ADEMILSO ROSIN,PSC,ELEITO,1
30031,BARAÚNA,RN,DIVANIZE OLIVEIRA,PSD,ELEITO,1
72338,VÁRZEA PAULISTA,SP,PROFESSOR RODOLFO,PSDB,ELEITO,1
31135,BREJO GRANDE,SE,CLYSMER,PSD,ELEITO,1
85480,SÃO MIGUEL DAS MISSÕES,RS,ROBERTÃO,PP,ELEITO,1
53597,TAIOBEIRAS,MG,DENERVAL,PSDB,ELEITO,1
52973,SÃO SEBASTIÃO DO RIO VERDE,MG,SANDRO,PV,ELEITO,1
95435,PIRENÓPOLIS,GO,NIVALDO MELO,PP,ELEITO,1
74519,BARRA DO JACARÉ,PR,EDÃO,DEM,ELEITO,1
12319,ALAGOINHA DO PIAUÍ,PI,JORISMAR ROCHA,PT,ELEITO,1
47074,JECEABA,MG,ZEZE DO CRISTIANINHO,PDT,ELEITO,1
08460,SATUBINHA,MA,SANTOS FRANKLIN,PL,ELEITO,1
77895,PRIMEIRO DE MAIO,PR,BRUNA CASANOVA,PSD,ELEITO,1
65714,ITATINGA,SP,JOÃO BOSCO,DEM,ELEITO,1
61557,ARAÇATUBA,SP,DILADOR BORGES,PSDB,ELEITO,1
62294,BIRIGUI,SP,LEANDRO MAFFEIS,PSL,ELEITO,1
21555,REMÍGIO,PB,ANDRÉ ALVES,PDT,ELEITO,1
96032,SÃO SEBASTIÃO DO TOCANTINS,TO,PROFESSOR ADRIANO,MDB,ELEITO,1
58831,RESENDE,RJ,DIOGO BALIEIRO DINIZ,DEM,ELEITO,1
90352,BARRA DO GARÇAS,MT,DR. ADILSON,PSD,ELEITO,1
13439,BEBERIBE,CE,MICHELE QUEIROZ,PL,ELEITO,1
10731,ESPERANTINA,PI,IVANÁRIA SAMPAIO,MDB,ELEITO,1
56537,ITAGUAÇU,ES,UESLEY CORTELETTI,REPUBLICANOS,ELEITO,1
89176,SOBRADINHO,RS,ARMANDO MAYERHOFER,MDB,ELEITO,1
61565,POTIM,SP,ERICA SOLER,PL,ELEITO,1
61840,TAQUARIVAÍ,SP,RUBINHO,MDB,ELEITO,1
89311,TENENTE PORTELA,RS,SALA,PSDB,ELEITO,1
90883,NOVA UBIRATÃ,MT,NENINHO DA NEVADA,PRTB,ELEITO,1
05398,SANTO ANTÔNIO DO TAUÁ,PA,EVANDRO TRABALHO,DEM,ELEITO,1
63711,CUBATÃO,SP,ADEMARIO,PSDB,ELEITO,1
04723,ANAPU,PA,AELTON FONSECA,MDB,ELEITO,1
95095,PADRE BERNARDO,GO,JOSELEIDE LÁZARO,DEM,ELEITO,1
19739,CAIÇARA,PB,TARCISINHO,PL,ELEITO,1
39233,TAPEROÁ,BA,KITTY,PP,ELEITO,1
41327,PEDRA BONITA,MG,SEBASTIÃO DA DINA,PT,ELEITO,1
83925,PESCARIA BRAVA,SC,DEYVISONN,MDB,ELEITO,1
33910,BRUMADO,BA,EDUARDO VASCONCELOS,PSB,ELEITO,1
78190,RIO BOM,PR,MOISÉS ANDRADE,PSD,ELEITO,1
88030,PORTO LUCENA,RS,JAIR WAGNER,PDT,ELEITO,1
81736,JAGUARUNA,SC,LAERTE SILVA,PSC,ELEITO,1
67059,MIRANTE DO PARANAPANEMA,SP,DR. ÁTILA,PSDB,ELEITO,1
17779,PARELHAS,RN,DR TIAGO ALMEIDA,PSDB,ELEITO,1
65137,INDIANA,SP,CANARINHO JUNIOR,PODE,ELEITO,1
18937,RAFAEL GODEIRO,RN,KEKÉ DE DR. ABEL FILHO,MDB,ELEITO,1
43893,CORONEL MURTA,MG,AILTON DE DOVINHA,PL,ELEITO,1
33693,BELO CAMPO,BA,QUINHO,PSD,ELEITO,1
13994,GROAÍRAS,CE,ADAIL MELO,PSB,ELEITO,1
34711,CONDE,BA,DUDU VIEIRA,MDB,ELEITO,1
79090,TAMBOARA,PR,TONINHO CAUNETO,PSD,ELEITO,1
47090,JEQUERI,MG,ADILSON,MDB,ELEITO,1
27413,COLÔNIA LEOPOLDINA,AL,MANUILSON ANDRADE,MDB,ELEITO,1
38032,POÇÕES,BA,DONA NILDA,PC do B,ELEITO,1
39195,TANHAÇU,BA,JOÃO FRANCISCO,PP,ELEITO,1
77410,PARAÍSO DO NORTE,PR,BETO VIZZOTTO,PT,ELEITO,1
87505,PRESIDENTE LUCENA,RS,GILMAR FUHR NACK,PSDB,ELEITO,1
96997,BARROLÂNDIA,TO,ADRIANO RIBEIRO,DEM,ELEITO,1
98957,TERRA NOVA DO NORTE,MT,PASCOAL ALBERTON,MDB,ELEITO,1
45012,EXTREMA,MG,JOÃO BATISTA,DEM,ELEITO,1
39853,RAFAEL JAMBEIRO,BA,CIBELE,PT,ELEITO,1
04090,ALMEIRIM,PA,LÚCIA DO LÍDER,MDB,ELEITO,1
37214,MATA DE SÃO JOÃO,BA,JOÃO GUALBERTO,PSDB,ELEITO,1
80276,ARARANGUÁ,SC,CÉSAR CESA,MDB,ELEITO,1
40479,ALVORADA DE MINAS,MG,VALTER,PL,ELEITO,1
85685,IMBÉ,RS,IQUE VEDOVATO,MDB,ELEITO,1
88200,CAPIVARI DO SUL,RS,LEANDRO MONTEIRO,PDT,ELEITO,1
81728,BALNEÁRIO ARROIO DO SILVA,SC,EVANDRO SCAINI,PSL,ELEITO,1
37621,NOVO TRIUNFO,BA,MATHEUS BOB,PP,ELEITO,1
19356,BARRA DE SÃO MIGUEL,PB,JOÃO BATISTA,CIDADANIA,ELEITO,1
95532,PONTE ALTA DO TOCANTINS,TO,KLEBER DO SACOLAO,PSD,ELEITO,1
40681,SANTANA DO PARAÍSO,MG,DELEGADO BRUNO MORATO,AVANTE,ELEITO,1
45438,FUNILÂNDIA,MG,EDSON VARGAS,PSD,ELEITO,1
46930,JACINTO,MG,JUNIOR DE DENIR,PSDB,ELEITO,1
05274,SANTA CRUZ DO ARARI,PA,NICOLAU PAMPLONA,MDB,ELEITO,1
94919,NOVA AMÉRICA,GO,CLEBER JUNIO,PSL,ELEITO,1
74675,CALIFÓRNIA,PR,PAULINHO MOISES,PSL,ELEITO,1
73326,CARMOLÂNDIA,TO,NEURIVAN,PSL,ELEITO,1
08583,TUFILÂNDIA,MA,VILDE,PL,ELEITO,1
31739,MACAMBIRA,SE,CARIVALDO SOUZA,PP,ELEITO,1
07013,AFONSO CUNHA,MA,ARQUIMEDES BACELAR,PDT,ELEITO,1
05630,VIGIA,PA,JOB JUNIOR,PSD,ELEITO,1
39926,SÃO JOSÉ DA VITÓRIA,BA,JEOVÁ NUNES,PSB,ELEITO,1
98418,PRESIDENTE FIGUEIREDO,AM,PATRICIA LOPES,MDB,ELEITO,1
89109,CANUDOS DO VALE,RS,PAULO BERGMANN,MDB,ELEITO,1
07021,ALTO ALEGRE DO MARANHÃO,MA,NILSILENE DO LIORNE,PL,ELEITO,1
75477,ENGENHEIRO BELTRÃO,PR,GARBIM,PSL,ELEITO,1
92274,APARECIDA DE GOIÂNIA,GO,GUSTAVO MENDANHA,MDB,ELEITO,1
12467,MASSAPÊ DO PIAUÍ,PI,RIVALDO CARVALHO,PP,ELEITO,1
86789,GRAMADO XAVIER,RS,MARCELO LAUFER,PSB,ELEITO,1
68799,PIRAJUÍ,SP,CESAR FIALA,PSDB,ELEITO,1
25232,POÇÃO,PE,MERSON,MDB,ELEITO,1
07943,MATÕES DO NORTE,MA,SOLIMAR,PDT,ELEITO,1
44059,CRISTÁLIA,MG,JAIRO JUNIOR,PDT,ELEITO,1
08796,PRESIDENTE DUTRA,MA,RAIMUNDINHO DA AUDIOLAR,REPUBLICANOS,ELEITO,1
